id,water,uv,area,fertilizer_usage,yield,pesticides,region,fert a,fert b,fert c,fert d,Unique Fert,Unique lookup,yield/area,water/area,uv/area,Yield Category >=7.5,categories
751,12.842,65.594,4.9,4,65.867,2.794,2,0,0,0,1,0001,1,13.4422449,2.620816327,13.38653061,1,d
345,3.015,60.077,9.081,1,65.895,4.401,2,1,1,1,1,1111,15,7.256359432,0.332011893,6.615681092,0,"c,a,d,b"
181,2.756,70.658,12.236,0,66.051,0.059,2,0,1,0,1,0101,5,5.39808761,0.225237006,5.774599542,0,"b,d"
118,4.486,65.958,9.499,2,66.253,1.296,2,0,0,1,0,0010,2,6.974734183,0.472260238,6.943678282,0,c
237,9.218,66.077,7.889,3,66.4,0.076,2,0,1,1,1,0111,7,8.416782862,1.168462416,8.375839777,1,"b,c,d"
974,3.956,81.259,7.294,3,66.757,4.562,2,0,0,0,1,0001,1,9.152316973,0.542363587,11.14052646,1,d
203,5.659,77.429,7.397,3,67.587,2.304,2,0,1,1,1,0111,7,9.137082601,0.765039881,10.46762201,1,"d,b,c"
686,9.608,56.045,8.209,2,67.907,1.706,2,0,0,1,1,0011,3,8.272262151,1.170422707,6.82726276,1,"d,c"
211,3.85,81.74105891,10.874,0,68.01,4.145,2,0,0,1,0,0010,2,6.254368218,0.354055545,7.517110439,0,c
966,2.769900392,90.497,10.149,2,68.426,1.976,2,0,1,1,0,0110,6,6.742142083,0.272923479,8.916839097,0,"c,b"
387,7.369,83.28,6.873,3,68.564,6.032,2,1,1,1,0,1110,14,9.975847519,1.072166448,12.11697948,1,"b,c,a"
705,4.09,76.999,10.006,3,68.654,1.216,2,1,0,1,0,1010,10,6.86128323,0.408754747,7.69528283,0,"c,a"
898,6.344,86.83646021,8.395,2,69.1,3.359,2,1,1,0,0,1100,12,8.231089934,0.755687909,10.34383088,1,"a,b"
957,8.525,89.516,5.836,3,69.155,4.521,2,1,1,1,1,1111,15,11.84972584,1.460760795,15.33858807,1,"c,d,a,b"
429,8.576,47.962,6.367,4,69.505,6.099,2,1,0,0,1,1001,9,10.91644417,1.346945186,7.532904036,1,"d,a"
788,10.896,62.282,5.547,3,70,2.903,2,1,0,0,0,1000,8,12.61943393,1.96430503,11.2280512,1,a
40,7.598,71.507,6.905,2,70.029,3.585,2,1,0,0,1,1001,9,10.14178132,1.100362056,10.35582911,1,"d,a"
917,8.466,67.136,7.204,4,70.123,0.713,2,1,0,0,0,1000,8,9.733897835,1.175180455,9.319267074,1,a
425,10.501,61.344,6.258,1,70.473,5.097,2,0,0,0,1,0001,1,11.26126558,1.678012144,9.802492809,1,d
44,7.155,69.505,5.894,5,71.325,4.983,2,0,0,1,1,0011,3,12.10128945,1.213946386,11.79250085,1,"d,c"
246,10.297,65.361,5.64,2,71.583,4.359,2,1,0,0,1,1001,9,12.69202128,1.82570922,11.58882979,1,"a,d"
176,10.284,79.466,7.005,4,72.088,1.474,2,1,1,1,0,1110,14,10.29093505,1.468094218,11.34418273,1,"c,b,a"
872,7.172,66.99,12.271,0,72.428,5.703,2,0,1,0,0,0100,4,5.902371445,0.584467444,5.459212778,0,b
29,4.854,81.351,8.945,3,73.003,1.075,2,1,0,1,1,1011,11,8.161319173,0.542649525,9.094577977,1,"c,d,a"
893,3.463,66.538,7.595,3,73.179,3.493,2,1,1,1,0,1110,14,9.635154707,0.455957867,8.76076366,1,"c,a,b"
208,1.827,72.793,10.752,3,73.822,1.096,2,1,1,1,1,1111,15,6.865885417,0.169921875,6.770182292,0,"d,b,c,a"
770,3.622,77.011,10.513,0,74.108,4.727,2,0,0,1,0,0010,2,7.049177209,0.344525825,7.325311519,0,c
857,4.216,72.42,10.412,0,75.061,3.372,2,1,1,1,0,1110,14,7.20908567,0.404917403,6.955436035,0,"c,b,a"
361,5.073,77.329,8.877,3,76.032,2.817,2,0,0,0,1,0001,1,8.565055762,0.57147685,8.711163681,1,d
250,6.118,67.836,7.833,3,76.095,3.951,2,0,0,1,1,0011,3,9.714668709,0.781054513,8.660283416,1,"d,c"
924,10.054,78.101,6.583,3,76.347,4.409,2,1,1,1,0,1110,14,11.59759988,1.527267203,11.86404375,1,"c,b,a"
951,6.92,76.768,8.662,3,76.415,2.984,2,1,0,1,0,1010,10,8.82186562,0.798891711,8.862618333,1,"a,c"
286,8.442,76.51417687,7.168,5,76.485,0.953,2,1,0,0,1,1001,9,10.6703404,1.177734375,10.67441084,1,"a,d"
849,13.202,86.966,5.852,5,76.547,4.86,2,1,1,1,0,1110,14,13.0804853,2.255980861,14.86090226,1,"c,b,a"
997,10.373,78.225,7.378,3,76.608,5.459,2,0,1,0,0,0100,4,10.38330171,1.405936568,10.60246679,1,b
615,7.776,53.224,7.556,3,77.652,2.353,2,1,1,1,1,1111,15,10.27686607,1.029115934,7.043938592,1,"a,d,b,c"
162,5.272,77.125,9.742,3,77.775,5.601,2,1,0,1,0,1010,10,7.983473619,0.541161979,7.916752207,1,"c,a"
36,12.375,64.614,6.577,3,77.839,3.364,2,1,1,1,1,1111,15,11.83503117,1.881556941,9.824235974,1,"d,a,c,b"
560,8.988,79.287,6.652,4,78.41,2.874,2,1,0,0,0,1000,8,11.78743235,1.35117258,11.9192724,1,a
199,13.17111492,61.039,6.806,2,78.449,5.616,2,0,0,0,1,0001,1,11.52644725,1.935221117,8.968410226,1,d
179,3.043,75.704,10.79,0,78.623,4.722,2,0,0,1,0,0010,2,7.28665431,0.282020389,7.016126043,0,c
134,10.327,82.679,6.939,3,79.125,3.326,2,1,1,1,0,1110,14,11.4029399,1.488254792,11.91511745,1,"a,b,c"
122,8.608,68.103,7.912,3,79.497,4.161,2,0,1,0,0,0100,4,10.04764914,1.087967644,8.60755814,1,b
216,7.994,77.469,8.052,3,79.611,6.081,2,0,0,0,1,0001,1,9.887108793,0.992796821,9.621087928,1,d
641,8.911,60.226,5.914,3,79.952,4.828,2,0,0,1,0,0010,2,13.5191072,1.506763612,10.18363206,1,c
688,5.798,60.303,8.254,3,80.354,3.71,2,1,0,0,0,1000,8,9.735158711,0.702447298,7.305912285,1,a
102,2.49,83.507,10.451,1,80.411,3.474,2,1,1,1,0,1110,14,7.694096259,0.238254712,7.990335853,1,"c,b,a"
572,4.35,74.179,9.049,3,80.867,2.04,2,1,1,0,0,1100,12,8.936567577,0.480716101,8.197480385,1,"b,a"
463,9.51,72.989,8.303,4,83.798,1.122,2,1,1,0,1,1101,13,10.09249669,1.145369144,8.790678068,1,"d,b,a"
695,9.22,85.737,7.734,3,84.246,2.762,2,0,1,1,0,0110,6,10.89294026,1.192138609,11.08572537,1,"b,c"
466,7.623,71.149,7.594,4,84.383,5.63,2,0,0,0,1,0001,1,11.11179879,1.003818804,9.36910719,1,d
355,9.355,66.235,6.164,4,84.764,2.394,2,1,0,0,0,1000,8,13.75146009,1.517683323,10.7454575,1,a
292,7.377,69.84,7.978,3,85.2,4.361,2,0,0,0,1,0001,1,10.67936826,0.924667837,8.754073703,1,d
414,7.36,79.66548001,11.437,3,85.552,1.451,2,0,1,1,0,0110,6,7.480283291,0.6435254,6.965592376,0,"c,b"
638,9.129,80.865,6.818,4,85.848,4.342,2,0,1,0,1,0101,5,12.59137577,1.338955705,11.86051628,1,"b,d"
782,8.599,102.491,10.008,1,85.963,3.757,2,1,1,1,1,1111,15,8.589428457,0.85921263,10.24090727,1,"a,c,b,d"
103,7.975,61.577,8.087,3,86.589,2.658,2,1,0,0,0,1000,8,10.70718437,0.986150612,7.614319278,1,a
159,11.314,60.627,6.943,4,86.738,3.842,2,1,1,1,1,1111,15,12.49287052,1.629554947,8.732104278,1,"c,d,b,a"
461,2.392,75.588,10.831,1,86.776,4.145,2,0,1,0,0,0100,4,8.01181793,0.220847567,6.978856985,1,b
117,12.588,68.651,7.534,3,86.926,3.56,2,0,0,1,1,0011,3,11.53782851,1.670825591,9.112158216,1,"d,c"
242,7.513,77.454,11.039,2,87.36,3.145,2,0,1,1,0,0110,6,7.913760304,0.68058701,7.016396413,1,"b,c"
821,6.286,65.808,7.834,4,89.362,3.732,2,0,1,1,0,0110,6,11.40694409,0.802399796,8.400306357,1,"c,b"
817,9.86,77.807,7.054,4,89.388,4.07,2,1,0,1,1,1011,11,12.67195917,1.397788489,11.03019563,1,"d,a,c"
995,5.457,70.622,8.163,3,89.809,4.224,2,0,0,1,0,0010,2,11.00196006,0.668504226,8.651476173,1,c
107,3.516,83.826,8.897,4,90.445,2.311,2,1,1,1,0,1110,14,10.16578622,0.39518939,9.421827582,1,"b,a,c"
936,2.678585202,67.538,10.195,2,90.752,4.05,2,0,1,0,0,0100,4,8.90161844,0.262735184,6.624619912,1,b
38,8.23,94.747,11.455,2,90.759,2.934,2,0,1,1,0,0110,6,7.923090354,0.718463553,8.271235268,1,"b,c"
382,7.427,75.736,10.222,3,92.111,0.764,2,0,1,1,0,0110,6,9.011054588,0.726570143,7.40911759,1,"c,b"
642,5.475,73.842,8.726,3,92.738,3.641,2,1,1,1,0,1110,14,10.62777905,0.627435251,8.462296585,1,"a,b,c"
578,8.968,80.342,7.568,5,95.882,5.373,2,0,1,1,1,0111,7,12.66939746,1.184989429,10.6160148,1,"d,b,c"
912,8.59,58.35,7.987,5,95.885,1.985,2,0,0,0,1,0001,1,12.00513334,1.075497684,7.305621635,1,d
156,10.188,92.868,8.315,3,96.516,4.906,2,1,1,1,0,1110,14,11.6074564,1.225255562,11.16873121,1,"c,a,b"
934,9.678,73.246,8.679,3,96.533,4.735,2,1,1,1,0,1110,14,11.12259477,1.115105427,8.43945155,1,"a,b,c"
737,11.319,83.78258767,7.53,2,97.228,4.361,2,0,0,1,0,0010,2,12.91208499,1.503187251,11.12650567,1,c
589,5.462,64.138,8.232,4,97.993,2.618,2,1,0,1,1,1011,11,11.90391156,0.66350826,7.791302235,1,"d,c,a"
649,7.434,78.456,9.636,3,98.125,3.406,2,0,1,1,1,0111,7,10.18316729,0.771481943,8.141967621,1,"c,b,d"
233,8.19,81.633,7.268,5,99.274,4.084,2,0,1,1,0,0110,6,13.65905338,1.126857457,11.23183819,1,"c,b"
267,8.468,76.128,8.921,4,99.336,5.991,2,0,1,0,1,0101,5,11.13507454,0.949220939,8.533572469,1,"d,b"
82,8.312,57.226,8.571,5,103.413,4.87,2,1,1,0,0,1100,12,12.06545327,0.969781822,6.676700502,1,"a,b"
489,11.369,71.429,8.039,5,106.065,2.944,2,1,1,1,0,1110,14,13.1938052,1.414230626,8.885309118,1,"b,c,a"
438,11.667,63.52,9.622,4,110.11,2.34,2,1,1,1,0,1110,14,11.44356683,1.212533777,6.601538142,1,"a,b,c"
569,6.883,80.6,9.438,5,110.226,5.327,2,1,1,1,1,1111,15,11.67895741,0.729285866,8.539944904,1,"b,a,c,d"
526,6.966,75.102,11.106,4,111.481,7.095,2,1,0,0,1,1001,9,10.03790744,0.627228525,6.762290654,1,"d,a"
904,8.085,78.474,12.02,3,114.195,6.317,2,0,1,1,1,0111,7,9.500415973,0.672628952,6.528618968,1,"b,c,d"
732,7.97,79.215,10.916,3,116.891,2.447,2,0,1,0,1,0101,5,10.70822646,0.730120923,7.25677904,1,"d,b"
173,10.334,69.205,9.588,2,119.293,4.447,2,0,0,0,1,0001,1,12.44190655,1.07780559,7.217876512,1,d
601,8.991,94.327,12.043,4,123.898,1.094,2,0,0,1,0,0010,2,10.28796811,0.746574774,7.832516815,1,c
157,0.998312349,69.114,12.717,4,137.596,1.9,2,1,1,1,0,1110,14,10.81984745,0.07850219,5.434772352,1,"c,a,b"
372,6.3,78.443,11.465,4,139.425,4.047,2,0,1,1,0,0110,6,12.16092455,0.549498474,6.841953772,1,"c,b"
144,11.625,80.43,10.086,5,140.157,3.794,2,0,1,1,0,0110,6,13.89619274,1.152587745,7.974419988,1,"c,b"
114,4.945,65.747,5.355,0,14.227,6.726,3,0,1,0,1,0101,5,2.656769374,0.923436041,12.27768441,0,"b,d"
362,9.295,68.929,2.108,1,23.033,3.586,3,0,0,0,1,0001,1,10.92647059,4.409392789,32.6987666,1,d
191,3.891,69.953,9.264,0,23.519,1.45,3,0,1,1,0,0110,6,2.538752159,0.420012953,7.551057858,0,"b,c"
238,5.727,62.91331294,6.324,0,25.767,1.621,3,0,1,1,1,0111,7,4.074478178,0.905597723,9.948341705,0,"c,b,d"
224,6.849,73.201,5.67,1,26.347,7.569,3,0,1,0,1,0101,5,4.646737213,1.207936508,12.91022928,0,"d,b"
327,6.999,66.392,6.378,0,26.812,2.676,3,0,0,1,0,0010,2,4.203825651,1.097365945,10.40953277,0,c
501,6.443,63.067,5.134,0,29.685,2.809,3,0,0,1,0,0010,2,5.782041293,1.254966887,12.28418387,0,c
207,8.889,62.933,2.615,1,30.533,5.154,3,1,0,0,0,1000,8,11.67609943,3.399235182,24.06615679,1,a
262,3.294,63.587,4.376,3,31.622,0.282,3,1,1,1,1,1111,15,7.226234004,0.75274223,14.53085009,0,"a,c,b,d"
761,4.127,67.246,7.008,0,32.215,1.797,3,1,1,1,0,1110,14,4.596889269,0.588898402,9.595605023,0,"c,a,b"
344,9.739,62.867,2.758,4,32.895,5.026,3,1,1,1,0,1110,14,11.9271211,3.531182016,22.79441624,1,"a,c,b"
320,0.312,67.7,5.726,1,33.178,1.738,3,0,0,1,0,0010,2,5.794271743,0.054488299,11.82326231,0,c
797,7.124,59.296,5.847,0,33.541,2.653,3,0,0,1,0,0010,2,5.736446041,1.2184026,10.14126903,0,c
491,11.154,65.098,2.415,4,34.045,3.379,3,0,0,0,1,0001,1,14.09730849,4.61863354,26.95569358,1,d
426,8.821,68.588,3.789,3,35.186,1.438,3,0,1,1,1,0111,7,9.286355239,2.328054896,18.10187385,1,"c,b,d"
5,2.19,51.727,9.152,0,35.488,1.788,3,0,1,0,0,0100,4,3.877622378,0.239291958,5.651988636,0,b
504,5.777,78.295,5.272,1,35.544,2.453,3,1,1,0,1,1101,13,6.742033384,1.095789074,14.85110015,0,"b,d,a"
25,8.684,57.248,10.176,1,36.008,0.014,3,1,1,1,0,1110,14,3.538522013,0.853380503,5.625786164,0,"b,a,c"
321,5.52,73.79,8.946,0,36.103,0.804,3,0,0,0,1,0001,1,4.035658395,0.617035547,8.248379164,0,d
812,7.722,76.451,4.144,2,36.151,6.256,3,0,1,0,1,0101,5,8.723696911,1.863416988,18.44860039,1,"d,b"
412,2.276,63.322,8.251,0,38.697,2.607,3,1,1,1,0,1110,14,4.689976972,0.275845352,7.674463701,0,"c,a,b"
517,0.237,82.551,7.609,1,38.776,0.675,3,0,1,1,0,0110,6,5.096070443,0.031147326,10.84912603,0,"c,b"
987,5.196,59.482,10.657,0,38.853,6.622,3,1,1,1,0,1110,14,3.645772732,0.487566857,5.581495731,0,"a,c,b"
198,5.455,69.339,6.488,1,39.492,5.82,3,1,1,0,1,1101,13,6.086929716,0.840782984,10.6872688,0,"b,a,d"
990,4.447,67.429,7.633,0,40.012,3.563,3,1,1,0,1,1101,13,5.241975632,0.58260186,8.833879209,0,"b,a,d"
693,6.285,66.023,6.6,1,40.457,2.366,3,1,1,1,0,1110,14,6.129848485,0.952272727,10.00348485,0,"b,c,a"
366,6.375,66.475,4.51,4,40.845,7.04,3,0,1,1,1,0111,7,9.05654102,1.413525499,14.73946785,1,"b,d,c"
977,6.365331079,71.619,7.383,1,41.035,6.506,3,0,0,0,1,0001,1,5.558038738,0.862160515,9.700528241,0,d
870,9.139,67.24,5.06,3,42.041,0.849,3,0,1,1,1,0111,7,8.308498024,1.806126482,13.28853755,1,"c,b,d"
113,6.507,65.813,6.633,2,42.473,0.148,3,1,1,1,1,1111,15,6.403286597,0.981004071,9.922056385,0,"c,b,d,a"
902,7.202,65.704,5.765,2,42.476,2.351,3,0,1,1,1,0111,7,7.367909801,1.249262793,11.39705117,0,"b,c,d"
710,1.928,65.215,7.946,0,43.056,2.125,3,1,1,1,0,1110,14,5.418575384,0.242637805,8.2072741,0,"b,c,a"
999,3.316,75.49,5.501,1,43.152,4.22,3,0,0,1,0,0010,2,7.844391929,0.602799491,13.72295946,1,c
147,5.66,86.872,5.344,1,43.684,3.65,3,0,1,0,0,0100,4,8.174401198,1.059131737,16.25598802,1,b
265,10.574,84.54444979,9.098,1,43.753,9.286,3,1,1,1,1,1111,15,4.809078918,1.162233458,9.292641217,0,"d,a,c,b"
325,1.989,67.951,7.346,2,44.543,1.448,3,0,1,0,0,0100,4,6.063572012,0.270759597,9.250068064,0,b
652,6.856,58.723,3.828,4,45.005,4.176,3,1,0,1,1,1011,11,11.75679206,1.791013584,15.34038662,1,"d,a,c"
106,12.505,63.518,3.845,1,45.793,4.065,3,1,0,0,0,1000,8,11.90975293,3.252275683,16.51963589,1,a
928,5.125,63.334,6.938,3,46.125,0.859,3,1,1,1,0,1110,14,6.648169501,0.7386855,9.12856731,0,"c,b,a"
482,6.912,80.251,9.355,0,46.36,2.055,3,0,0,1,0,0010,2,4.955638696,0.738856227,8.578407269,0,c
459,5.988,72.768,4.478,2,46.661,3.724,3,1,1,0,1,1101,13,10.4200536,1.337204109,16.25011166,1,"b,d,a"
92,6.197,81.842,8.547,0,47.552,5.069,3,0,0,0,1,0001,1,5.563589564,0.725049725,9.575523576,0,d
186,7.949,91.506,7.389,2,48.315,1.534,3,0,0,0,1,0001,1,6.538773853,1.075788334,12.38408445,0,d
273,4.444,64.701,4.687,3,51.513,4.196,3,1,1,0,1,1101,13,10.99061233,0.94815447,13.80435246,1,"a,d,b"
369,10.417,80.555,8.033,2,52.698,8.036,3,1,0,1,0,1010,10,6.560189219,1.2967758,10.02800946,0,"c,a"
149,9.984,79.402,5.819,3,52.944,1.282,3,0,0,0,1,0001,1,9.098470528,1.715758721,13.64529988,1,d
70,9.938,78.164,5.657,1,53.264,4.182,3,0,1,0,1,0101,5,9.415591303,1.756761534,13.81721761,1,"d,b"
721,8.281,77.932,7.441,1,53.726,4.629,3,1,0,1,1,1011,11,7.220266093,1.112888053,10.47332348,0,"d,a,c"
598,9.308,81.528,7.13,2,54.124,0.143,3,1,1,0,0,1100,12,7.591023843,1.305469846,11.4345021,1,"a,b"
515,9.968,91.766,6.449,2,54.353,5.92,3,1,0,1,1,1011,11,8.428128392,1.545665995,14.22949294,1,"d,a,c"
976,5.405,59.843,7.396,2,55.162,2.746,3,1,0,0,0,1000,8,7.458355868,0.730800433,8.091265549,0,a
602,8.547,78.815,5.894,3,56.01,2.747,3,0,1,0,0,0100,4,9.502884289,1.450118765,13.37207329,1,b
606,5.006,79.924,6.672,3,56.607,7.532,3,1,0,1,1,1011,11,8.48426259,0.75029976,11.97901679,1,"d,a,c"
777,5.376,74.839,8,3,56.698,1.075,3,0,1,0,0,0100,4,7.08725,0.672,9.354875,0,b
983,4.758,81.822,7.786,3,57.381,1.803,3,0,1,0,0,0100,4,7.369766247,0.61109684,10.50886206,0,b
16,3.986,70.084,11.912,0,57.42,1.791,3,1,1,1,1,1111,15,4.820349228,0.334620551,5.883478845,0,"d,b,c,a"
683,5.234,72.133,5.398,5,57.854,0.749,3,0,1,0,1,0101,5,10.71767321,0.969618377,13.36291219,1,"d,b"
973,3.591,69.28,6.418,4,58.406,1.012,3,0,0,0,1,0001,1,9.100342786,0.5595201,10.79464007,1,d
75,8.583,92.312,6.53,2,58.415,6.141,3,1,0,0,0,1000,8,8.945635528,1.3143951,14.13660031,1,a
943,8.305,58.159,12.864,1,58.608,0.432,3,1,1,1,1,1111,15,4.555970149,0.645600124,4.521066542,0,"b,c,d,a"
785,8.941,69.738,8.745,2,59.026,1.789,3,1,1,1,1,1111,15,6.749685535,1.022412807,7.974614065,0,"b,a,d,c"
378,3.123,76.70496826,8.619,0,59.597,5.243,3,0,1,0,1,0101,5,6.914607263,0.362339018,8.899520624,0,"d,b"
422,1.658,93.502,10.632,2,59.871,1.016,3,1,1,1,1,1111,15,5.631207675,0.155944319,8.794394281,0,"d,c,b,a"
304,11.845,67.533,4.814,2,60.183,3.496,3,0,0,0,1,0001,1,12.50166182,2.460531782,14.02845866,1,d
595,6.891,66.096,7.189,3,61.489,0.562,3,0,1,1,1,0111,7,8.553206287,0.958547781,9.19404646,1,"d,b,c"
717,5.79,94.689,6.545,3,61.66,4.747,3,0,0,1,0,0010,2,9.420932009,0.884644767,14.46737968,1,c
694,10.027,53.44,7.17,3,61.716,0.879,3,0,1,1,1,0111,7,8.607531381,1.39846583,7.453277545,1,"d,b,c"
834,10.076,79.507,6.223,3,61.788,1.733,3,1,0,0,1,1001,9,9.928973164,1.619154749,12.77631368,1,"d,a"
319,6.944,68.218,8.417,3,63.15,0.7,3,1,1,0,1,1101,13,7.502673161,0.82499703,8.104787929,1,"d,a,b"
699,9.505664515,84.523,7.622,1,63.585,3.969,3,0,1,0,1,0101,5,8.342298609,1.247135203,11.08934663,1,"b,d"
47,0.842,95.522,11.565,2,64.675,0.644,3,0,0,1,0,0010,2,5.592304367,0.07280588,8.259576308,0,c
483,4.458,88.309,8.405,1,65.169,4.138,3,1,0,1,0,1010,10,7.753599048,0.530398572,10.50672219,1,"a,c"
12,4.138,81.061,7.035,3,65.216,4.637,3,0,1,0,0,0100,4,9.270220327,0.588201848,11.52253021,1,b
341,5.215,84.746,9.799,1,65.846,3.309,3,1,1,1,1,1111,15,6.719665272,0.532197163,8.648433514,0,"b,c,a,d"
611,7.038,65.56,10.467,1,66.237,2.812,3,1,1,1,1,1111,15,6.328174262,0.672398968,6.263494793,0,"b,c,a,d"
370,3.102,71.453,8.977,3,66.421,1.336,3,0,1,0,1,0101,5,7.399019717,0.345549738,7.959563329,0,"b,d"
202,7.846,74.047,6.89,3,66.577,1.837,3,1,0,0,0,1000,8,9.662844702,1.138751814,10.74702467,1,a
542,11.581,78.808,5.562,3,67.215,3.89,3,0,1,1,0,0110,6,12.08468177,2.082164689,14.16900396,1,"c,b"
753,8.404,72.415,9.07,3,67.319,1.14,3,1,1,0,0,1100,12,7.42216097,0.926571114,7.98401323,0,"b,a"
590,5.615,60.732,9.418,2,67.511,5.873,3,0,1,0,0,0100,4,7.168294755,0.596198768,6.448502867,0,b
922,1.508,80.389,8.91,2,67.547,5.631,3,0,0,1,0,0010,2,7.581032548,0.169248036,9.022334456,1,c
568,4.652,84.77409692,6.677,2,67.548,3.301,3,0,1,1,1,0111,7,10.11651939,0.696720084,12.69643506,1,"d,b,c"
806,9.524,90.516,6.962,4,68.347,0.878,3,1,1,1,0,1110,14,9.817150244,1.367997702,13.00143637,1,"a,c,b"
575,5.802,80.554,10.231,3,68.841,7.339,3,1,1,1,1,1111,15,6.728667774,0.56709999,7.87352165,0,"c,d,a,b"
210,5.344,85.826,13.743,1,69.38,1.315,3,0,0,1,0,0010,2,5.04838827,0.388852507,6.245070218,0,c
275,2.778,71.524,10.4,0,69.606,3.747,3,1,1,1,0,1110,14,6.692884615,0.267115385,6.877307692,0,"c,b,a"
522,6.386,77.277,7.087,3,69.695,4.361,3,0,1,0,1,0101,5,9.834203471,0.901086496,10.90404967,1,"b,d"
789,5.688,76.387,8.818,2,70.489,3.351,3,1,1,0,1,1101,13,7.993762758,0.645044228,8.66262191,1,"b,d,a"
509,8.688,66.108,6.187,2,70.875,2.174,3,1,0,0,0,1000,8,11.45547115,1.404234686,10.68498465,1,a
728,8.824,84.948,8.932,2,71.477,4.392,3,0,1,0,0,0100,4,8.002351097,0.987908643,9.510523959,1,b
822,8.578,72.647,6.375,3,72.211,3.839,3,1,1,1,1,1111,15,11.32721569,1.345568627,11.39560784,1,"d,b,c,a"
358,5.709,68.354,9.327,0,73.35,4.406,3,0,1,1,0,0110,6,7.864265037,0.612093921,7.328615846,1,"c,b"
918,10.513,65.778,6.364,1,74.221,3.93,3,0,0,0,1,0001,1,11.66263356,1.65194846,10.33595223,1,d
760,5.841,67.945,9.566,3,76.196,1.948,3,0,1,1,0,0110,6,7.965293749,0.610600042,7.102759774,1,"c,b"
335,10.097,68.791,6.986,1,76.502,2.563,3,0,0,1,1,0011,3,10.95075866,1.44531921,9.846979674,1,"d,c"
733,12.646,66.089,7.465,4,76.855,1.054,3,1,0,1,1,1011,11,10.29537843,1.694038848,8.853181514,1,"d,c,a"
819,2.398,80.672,9.572,4,77.122,0.244,3,0,1,1,1,0111,7,8.057041371,0.250522357,8.427914751,1,"c,d,b"
954,6.567,94.647,9.84,1,77.322,4.432,3,0,1,0,0,0100,4,7.857926829,0.667378049,9.618597561,1,b
235,4.781,67.782,7.859,3,77.405,4.892,3,1,1,0,0,1100,12,9.849217458,0.608347118,8.62476142,1,"a,b"
712,8.434,79.573,6.917,5,79.586,1.242,3,0,1,1,1,0111,7,11.50585514,1.219314732,11.50397571,1,"d,b,c"
790,9.95,66.649,7.653,3,79.727,5.66,3,0,1,0,1,0101,5,10.41774468,1.300143734,8.708872338,1,"d,b"
563,3.371,65.976,10.197,3,80.733,1.78,3,0,0,0,1,0001,1,7.917328626,0.330587428,6.470138276,1,d
17,10.952,56.34431599,5.957,5,80.753,4.217,3,0,0,1,0,0010,2,13.55598456,1.838509317,9.458505287,1,c
682,7.807,77.101,9.151,3,81.269,0.413,3,0,0,1,0,0010,2,8.880887335,0.853130805,8.425417987,1,c
435,7.352,77.408,7.763,5,84.166,0.682,3,0,0,0,1,0001,1,10.84194255,0.94705655,9.971402808,1,d
969,9.027,78.108,8.749,4,84.233,0.741,3,1,1,1,0,1110,14,9.627728883,1.03177506,8.927648874,1,"a,c,b"
908,10.414,63.536,6.836,2,85.334,3.339,3,0,0,0,1,0001,1,12.48303101,1.5234055,9.294324166,1,d
599,6.263,94.207,7.121,5,85.985,2.03,3,0,0,0,1,0001,1,12.07484904,0.879511305,13.22946215,1,d
137,12.859,63.808,10.124,2,86.383,2.257,3,0,1,0,1,0101,5,8.532497037,1.270150138,6.302647175,1,"d,b"
143,8.806,67.353,7.458,3,86.398,3.746,3,1,1,1,0,1110,14,11.58460713,1.180745508,9.030973451,1,"b,c,a"
874,8.144,98.719,7.374,4,87.531,3.284,3,0,1,1,1,0111,7,11.87021969,1.104420938,13.38744237,1,"d,b,c"
178,4.755,66.137,7.264,5,90.85,3.545,3,0,0,1,0,0010,2,12.50688326,0.654598018,9.104763216,1,c
469,3.051,73.963,10.724,3,92.289,5.321,3,0,1,0,0,0100,4,8.605837374,0.284502051,6.89696009,1,b
931,8.614,76.94,9.267,3,93.898,5.572,3,0,1,1,0,0110,6,10.13251322,0.929534909,8.302579044,1,"c,b"
813,8.751,74.129,9.946,2,94.089,5.238,3,1,1,0,0,1100,12,9.459983913,0.879851196,7.453146994,1,"b,a"
295,7.881,78.475,9.582,4,94.332,6.959,3,1,0,0,1,1001,9,9.844708829,0.822479649,8.189835107,1,"a,d"
531,4.801,72.937,12.824,3,95.261,1.633,3,1,1,1,0,1110,14,7.428337492,0.37437617,5.687538989,0,"c,b,a"
763,8.61,89.126,10.131,1,96.164,4.484,3,0,0,1,0,0010,2,9.492054091,0.849866746,8.797354654,1,c
510,6.281,78.856,10.208,3,96.181,3.191,3,1,0,0,0,1000,8,9.422119906,0.615301724,7.72492163,1,a
653,4.633,66.997,9.47,3,97.062,5.018,3,0,1,1,0,0110,6,10.24941922,0.489229145,7.074656811,1,"b,c"
862,11.591,78.335,8.974,3,97.13,3.04,3,0,0,1,1,0011,3,10.82349008,1.291620236,8.729106307,1,"d,c"
767,11.029,78.8301727,7.047,4,99.586,3.069,3,1,0,0,0,1000,8,14.13168724,1.565063147,11.18634493,1,a
132,10.567,67.19,8.525,4,99.703,2.364,3,1,1,1,0,1110,14,11.69536657,1.239530792,7.881524927,1,"c,b,a"
675,8.26,70.157,9.271,4,118.92,4.007,3,1,1,1,1,1111,15,12.82709524,0.890950275,7.567360587,1,"d,b,c,a"
85,8.730389751,55.074,10.41,4,119.564,2.638,3,1,1,1,0,1110,14,11.48549472,0.838654155,5.290489914,1,"c,a,b"
